Id,SalePrice
1461,112175.69314992407
1462,152316.07856762703
1463,187455.07441913348
1464,197000.06874981077
1465,205441.0650451661
1466,170996.34711453487
1467,174863.49320258189
1468,158618.44296443096
1469,211352.512978924
1470,117073.42821183291
1471,157042.74237541974
1472,99876.26928497688
1473,94983.05236825292
1474,148024.59606761445
1475,108021.36085768952
1476,376309.2969246269
1477,260684.29187028753
1478,312589.77466740797
1479,306683.75691745675
1480,486328.72236951056
1481,310064.0895788118
1482,205712.7149541503
1483,176726.48688763988
1484,162741.37872758918
1485,181465.67080717103
1486,191429.893808583
1487,337019.5206809081
1488,232205.47609965355
1489,205129.42928612817
1490,258064.78785100023
1491,201541.00265018435
1492,99921.0871118891
1493,198252.07080914898
1494,309113.7350685579
1495,290296.1793141753
1496,248466.3618213126
1497,178092.3006040107
1498,176475.33532789478
1499,162763.2880599808
1500,150223.35057112752
1501,196585.54922200655
1502,135016.762837673
1503,320506.85044166574
1504,235808.87738002316
1505,226391.6396331062
1506,192071.62934132904
1507,258414.9624630262
1508,196278.68948124602
1509,157039.13865377122
1510,146366.95570173595
1511,161094.3141703656
1512,172966.73322385742
1513,154692.4309244274
1514,169580.22986647746
1515,211666.79584095537
1516,152369.1265685934
1517,184961.06679867825
1518,121567.90212307681
1519,223398.95597614293
1520,118928.19976853544
1521,134929.6916617848
1522,190688.1816634784
1523,114385.01816271889
1524,123418.56092479569
1525,117084.88542181649
1526,105657.81226770638
1527,105046.78566216899
1528,129908.57408136973
1529,159057.7985981774
1530,209494.41724564906
1531,128456.26929652342
1532,93892.94382944997
1533,164950.9980447912
1534,128558.57453374303
1535,150915.14678475924
1536,92254.13898856522
1537,46540.129587689706
1538,152107.93176206
1539,208403.33571953364
1540,116661.57389070487
1541,143665.06615539378
1542,163797.49564577997
1543,189288.62150112484
1544,80660.25063251532
1545,120565.65485488667
1546,141500.48983418194
1547,135077.23950636634
1548,150563.385804533
1549,127316.87060845061
1550,145891.94334157565
1551,106412.37541910404
1552,147757.6094441084
1553,155708.5006194761
1554,112986.8862620036
1555,159536.0510201523
1556,60457.890138029165
1557,142532.31473697972
1558,109213.32163980734
1559,66737.83543858939
1560,118254.72949909192
1561,139440.6764418034
1562,131493.2932919372
1563,129278.33996380499
1564,162934.60010260434
1565,159025.88810085345
1566,232444.97358261215
1567,73186.94725177763
1568,224454.81910543205
1569,134908.5724855226
1570,128461.24652418855
1571,86834.03732554265
1572,151186.9442813172
1573,270061.3134233415
1574,135764.22200818002
1575,240631.57917707533
1576,233708.16669682311
1577,181527.78290830355
1578,157006.33437818513
1579,140500.44505582383
1580,189677.9245641419
1581,154402.2377482211
1582,134891.06747538014
1583,282861.14618238923
1584,220084.6512491495
1585,134656.35289273717
1586,72853.97879188086
1587,109864.19669790997
1588,158886.50468656232
1589,104410.78216461212
1590,125963.96942897298
1591,93256.36385669524
1592,127527.89269697736
1593,129082.18601665343
1594,157398.37697963614
1595,120425.53682572226
1596,229326.2645653099
1597,207084.93935908706
1598,214448.02378072837
1599,196136.32558001418
1600,173836.11000528946
1601,54739.953272244806
1602,131937.999043903
1603,38389.90893877388
1604,275047.0789033087
1605,224628.5681247133
1606,148566.9740392527
1607,165825.6772100213
1608,198604.44742884024
1609,189543.24845873148
1610,151773.48143677737
1611,126185.72542090263
1612,186459.55929816928
1613,162374.91122659852
1614,135451.26393975422
1615,95955.75233705307
1616,73874.15724758492
1617,85460.92424515099
1618,132755.33698566357
1619,145857.0716492943
1620,179274.45058526876
1621,131048.18820416022
1622,146985.2001402843
1623,256732.4144231313
1624,200439.68824908728
1625,119028.00051955649
1626,169144.25473388899
1627,190817.36648464014
1628,277859.96875511296
1629,180492.42523219538
1630,367435.27198064537
1631,254129.27592479406
1632,250033.49671803523
1633,174235.4926827313
1634,182739.79920549778
1635,170562.29104778488
1636,146544.08994518017
1637,202031.39258103995
1638,174722.07722348135
1639,183204.0205650601
1640,238422.6951205471
1641,182710.1187408092
1642,253113.51545739852
1643,215229.3000750869
1644,235795.45214582598
1645,215364.87818427864
1646,156967.01049250516
1647,156004.6398473734
1648,129769.10802218536
1649,126586.8244279011
1650,106146.46118236572
1651,114040.67790222284
1652,99516.53853051859
1653,95993.44653824694
1654,145806.73401790642
1655,123107.91117761543
1656,143299.40651519928
1657,155974.15824957952
1658,148605.63045762884
1659,128693.52601106092
1660,150436.66956014175
1661,440227.5532609457
1662,387883.29941816744
1663,388649.09948940284
1664,529318.8455005022
1665,334309.8066387682
1666,327910.033996786
1667,376680.26138414955
1668,367237.51281658723
1669,320470.5717022023
1670,365442.32080620993
1671,270287.9886121566
1672,410097.9699215493
1673,289267.127082704
1674,246839.891523439
1675,203704.03539492984
1676,206761.0759432961
1677,216128.92170206123
1678,474482.2767322861
1679,389733.103387621
1680,344683.2026946306
1681,283567.0897047812
1682,322261.4310320014
1683,191420.4156689319
1684,170621.8408175192
1685,171600.8708877659
1686,162674.0055959833
1687,164908.8104157999
1688,183547.685936519
1689,187991.94479084644
1690,188979.095189893
1691,177393.8624428123
1692,252269.16976201002
1693,173529.74146217533
1694,182939.0906769953
1695,170128.07657715894
1696,259164.9933534876
1697,178513.7334469087
1698,342685.8300707311
1699,335826.4588479042
1700,271962.48407806794
1701,280848.8754578178
1702,235732.8195108782
1703,228751.8823998764
1704,270112.46037537465
1705,243067.85241087343
1706,194790.96359104099
1707,228901.94928031534
1708,204565.59337318342
1709,247865.30858336054
1710,220879.32644189897
1711,269585.21821475704
1712,255556.38903666104
1713,283851.2525666109
1714,230957.3273705532
1715,210829.86520361135
1716,186062.65020795524
1717,174107.90501701128
1718,153522.73221055738
1719,227785.29825762744
1720,241062.92333797147
1721,147563.0006392987
1722,117866.81974445289
1723,149847.55888722517
1724,219546.72971516274
1725,242782.9673580134
1726,186442.08019214685
1727,153330.12634317353
1728,156306.08491714572
1729,174919.48859117622
1730,170825.26468008626
1731,113749.04661226226
1732,132522.97003717755
1733,116108.49220449061
1734,125314.01193293283
1735,93324.16188513188
1736,94758.24488172939
1737,292091.0333196131
1738,263368.44059160457
1739,249568.30767566318
1740,219238.75842943366
1741,191880.70572203997
1742,180287.63844716508
1743,171427.21638509334
1744,358847.71498029365
1745,222089.86764004236
1746,198452.54198882167
1747,222661.9693431036
1748,222616.82269360396
1749,134728.40340173553
1750,135113.74170878463
1751,233126.14311867583
1752,107185.55847805907
1753,159583.53565782693
1754,195873.59916426675
1755,171849.59931652521
1756,143114.4812051808
1757,118805.45604281122
1758,147402.0009368543
1759,160841.04110673798
1760,161075.63654857213
1761,154716.96291825845
1762,185726.80431005426
1763,187328.28391655497
1764,114726.80288599996
1765,185036.84922077766
1766,185128.39514519877
1767,229399.68136851574
1768,139871.5690269426
1769,162872.49873290307
1770,149181.12779344266
1771,123850.64301068924
1772,134216.55780056052
1773,112103.42257136828
1774,152207.0277680387
1775,142392.315050902
1776,130093.17188011267
1777,109841.90160685388
1778,148093.05781835597
1779,138779.38353632987
1780,157599.07448086186
1781,127565.29607495005
1782,79879.1116193727
1783,142664.37564713947
1784,97843.32519555328
1785,140684.51546377322
1786,106252.47756842745
1787,153178.16968646302
1788,55109.55619653578
1789,103695.61648395157
1790,67841.76824413714
1791,196163.66702574972
1792,168590.44592038135
1793,139428.0544205184
1794,164939.64261236956
1795,134410.00131321436
1796,135219.50260051936
1797,119027.96484569795
1798,125387.67216462808
1799,100329.17791079133
1800,125884.32713696267
1801,124271.60682447877
1802,106780.79322442834
1803,162353.79615641266
1804,123064.5542125458
1805,131228.07549658796
1806,128750.66402576782
1807,141509.19529909166
1808,123315.48212554769
1809,133244.50290051926
1810,141338.51038357092
1811,116499.50305889183
1812,112362.73169411268
1813,141475.16140100072
1814,100304.28150803121
1815,48302.53762827547
1816,100818.8020578388
1817,109573.00382082482
1818,168998.14310941123
1819,136999.29066126567
1820,28659.101085815288
1821,112851.24035626987
1822,152281.0169338777
1823,25764.59581321907
1824,137955.3185472007
1825,149332.71598868247
1826,98709.47094939117
1827,106758.4474892772
1828,145769.80150387686
1829,132388.91434746035
1830,152736.21979547114
1831,159154.9028346857
1832,33950.24587244325
1833,150948.16142706844
1834,118887.03698147146
1835,121593.48998386005
1836,142034.55504083325
1837,84751.76777709689
1838,117977.49748956089
1839,109988.21615653893
1840,154237.20376423807
1841,129772.49431491536
1842,86694.283763733
1843,141237.55443439246
1844,141649.33029903928
1845,140941.83816515515
1846,157635.7037917347
1847,168854.9270075175
1848,42396.486271506
1849,105496.67052563716
1850,110431.17971240767
1851,147958.81174358143
1852,110749.98351075329
1853,119364.56008497628
1854,170158.33436145948
1855,161380.49636243054
1856,219378.30130462025
1857,125005.22902099724
1858,149353.09513268076
1859,105034.61549856755
1860,142678.42685395534
1861,113342.11511703016
1862,302841.9077054837
1863,290799.14245761826
1864,290823.6688492041
1865,369152.43907343014
1866,347194.4725253158
1867,214111.63780478612
1868,291604.57290854526
1869,208062.41639409555
1870,220670.7790140532
1871,259050.78366044562
1872,171348.1716397421
1873,241407.2301034951
1874,146010.76060216525
1875,185856.38101170192
1876,202404.6787139862
1877,210200.43501577238
1878,194559.12921015522
1879,140332.63265164645
1880,132926.86755453085
1881,246805.9309706254
1882,234526.72339170382
1883,181422.82648046396
1884,203473.84513746566
1885,229669.86398495096
1886,288243.72031297546
1887,217631.93214475145
1888,258837.443161633
1889,167145.12005269696
1890,98966.49022972872
1891,103935.03648745711
1892,102164.75383897565
1893,136006.480373649
1894,119853.5331680745
1895,138320.48982680772
1896,129356.476961473
1897,117695.75814306957
1898,105120.68617185592
1899,161035.74533865805
1900,165899.08639659703
1901,190924.72165896566
1902,181996.63691496663
1903,217806.1491079424
1904,165721.8759362079
1905,203847.83501861084
1906,164412.76492978903
1907,235738.52641641212
1908,113331.23580051196
1909,130563.15146359056
1910,129714.08175756273
1911,234596.83309724068
1912,321710.7951974558
1913,155963.08696834647
1914,51680.82260806272
1915,352767.0474943045
1916,40177.15857344662
1917,225058.6710945998
1918,134468.6809364814
1919,157219.58671362558
1920,163956.42759682523
1921,384479.2530240371
1922,348401.74528642173
1923,235796.71266648665
1924,228299.61298609516
1925,204929.39016685585
1926,386143.862889554
1927,124489.92214468878
1928,170242.02461260432
1929,118799.09906945768
1930,127337.4300169695
1931,119724.00944441228
1932,128279.09266765707
1933,194735.3868504804
1934,190503.6846139157
1935,166587.7941311073
1936,213303.68427676827
1937,175233.19565475182
1938,167174.56065840187
1939,279113.16085184726
1940,204058.42880296105
1941,169815.9052338627
1942,155627.6091877338
1943,235658.21871311605
1944,380169.9089289375
1945,420192.5332987893
1946,131952.83352687533
1947,128438.95711488981
1948,175136.99368992413
1949,239597.9668606066
1950,184247.95542437345
1951,247706.6784204089
1952,203453.44252684715
1953,176989.5004588066
1954,184446.780531446
1955,137029.7790751437
1956,301923.57465196564
1957,160643.6531391756
1958,244404.55565398387
1959,134496.7969463799
1960,96616.53543733072
1961,125014.64656691538
1962,95814.07578577823
1963,108067.08379514408
1964,106055.31028706537
1965,136291.5360780619
1966,143889.3525366287
1967,315029.6562894314
1968,412917.59609923384
1969,400460.0714456104
1970,404328.1157530693
1971,450472.5403842415
1972,373656.74385657
1973,294612.5193069506
1974,342697.21258937905
1975,570668.1228967425
1976,282282.0281753284
1977,367903.0008916403
1978,347163.1725583344
1979,326637.8300972603
1980,200368.8011375811
1981,362313.7435807603
1982,217239.5930452652
1983,200969.87204560047
1984,179336.34992815566
1985,231059.47760792312
1986,206907.30947722614
1987,210063.88093318374
1988,169055.3919523153
1989,188190.3140352174
1990,206485.27755502603
1991,232094.69615013673
1992,226458.19197411733
1993,162670.0765618016
1994,236989.40994837185
1995,184479.68167819685
1996,283143.748274951
1997,320538.2819934791
1998,326386.50308783446
1999,311275.04311187123
2000,323363.618052281
2001,309151.38787368115
2002,249946.70237179313
2003,241481.96517063517
2004,281176.38124126964
2005,224738.7795281748
2006,223815.55868884755
2007,244919.11410031145
2008,235817.84701507582
2009,210858.86143744204
2010,195192.33647599386
2011,131553.30160538878
2012,180075.05191871055
2013,182439.19791221817
2014,188281.91082478839
2015,220463.9259829937
2016,197969.096067682
2017,199965.27160935363
2018,101301.69320795726
2019,131603.58589525588
2020,76513.12226200235
2021,93586.8094444481
2022,214789.1965316525
2023,140184.98251804934
2024,292375.0945230166
2025,355848.1375477256
2026,170461.8981290327
2027,155650.03770943425
2028,158356.447694491
2029,174410.94354079675
2030,260842.41875162188
2031,233613.99447988757
2032,260312.50355612815
2033,253407.77422384234
2034,177736.6055306035
2035,240546.40541975948
2036,197281.2923583068
2037,217633.3575735044
2038,329140.89972815674
2039,230849.40477304618
2040,316334.2730345995
2041,311768.7187652689
2042,209575.14033109593
2043,182410.33862482003
2044,176755.64668104844
2045,204173.6961925093
2046,158935.05762208698
2047,140635.23677835814
2048,137137.74342573335
2049,135407.2483610792
2050,164834.02965984406
2051,102376.66371264521
2052,114002.47776803313
2053,144328.24493479254
2054,88968.4529458287
2055,180182.5804809076
2056,130437.78535019053
2057,93202.93328987254
2058,212499.45114022415
2059,123987.53534519547
2060,181034.1125850255
2061,172359.9340856443
2062,125712.93605650828
2063,112239.92891963737
2064,137031.2000832943
2065,94442.09251096143
2066,173251.44903270112
2067,105298.3881226464
2068,154197.14680389938
2069,84710.97480893019
2070,115550.32319100344
2071,100962.61971877003
2072,146597.71569856568
2073,123031.37865789511
2074,162948.4743717341
2075,168717.53859255684
2076,122115.19000616076
2077,164328.1693664931
2078,130681.79099254229
2079,127193.72671814662
2080,123823.70211614488
2081,128635.73483071002
2082,132930.8488641338
2083,158327.74804955508
2084,108004.13707360867
2085,115381.49054123001
2086,104883.02685965374
2087,117104.59915682016
2088,105808.02813520323
2089,77801.45417994712
2090,113374.99035641528
2091,106195.8345790382
2092,127614.26246622612
2093,151299.21877407076
2094,115936.0939510072
2095,170714.2705572955
2096,80812.15663171702
2097,97326.3153754719
2098,166896.090871964
2099,36559.83563639282
2100,55470.758636288345
2101,111891.0732925499
2102,122320.90149464831
2103,99991.4317792709
2104,133498.8627303089
2105,144223.4675825302
2106,58391.20473176727
2107,193045.67931098654
2108,120377.71978509243
2109,116934.95460326434
2110,115824.78631721862
2111,146108.8816005716
2112,144915.070441561
2113,120700.29270719562
2114,122224.0012456741
2115,163142.78679795685
2116,120499.40079914243
2117,149833.4554455596
2118,123028.36424509643
2119,124430.404390335
2120,96717.2127827054
2121,93901.94694576942
2122,122298.92953784048
2123,82997.35648824254
2124,173488.1165377016
2125,129752.05280659423
2126,159085.801253608
2127,174078.48348437238
2128,138826.3460086727
2129,54089.00647984154
2130,144508.25282827788
2131,115599.25415399246
2132,116563.10351273435
2133,131690.07686876834
2134,117448.97947349394
2135,111361.90668089196
2136,74274.5439481418
2137,104020.09172985709
2138,130982.55494868907
2139,141677.57354122834
2140,144939.35199776664
2141,170852.31894656998
2142,130662.03992250041
2143,162194.7443130556
2144,131602.1850585194
2145,142160.9676756031
2146,189832.9408690024
2147,134453.59937466562
2148,121488.15006730272
2149,136570.82529234292
2150,236047.8837063654
2151,126517.11878460337
2152,202643.21288351706
2153,185597.63132421573
2154,109902.13688081995
2155,141104.99009690434
2156,262918.1686376394
2157,235207.94897457855
2158,240794.96689510604
2159,225077.24559283283
2160,186208.48301825332
2161,226941.8602259873
2162,383507.5811172606
2163,362402.2826409673
2164,250354.27567444814
2165,205263.92177743142
2166,160855.8293530372
2167,229138.3831933034
2168,197702.32158612736
2169,194342.17723650957
2170,214667.60668788795
2171,154835.73917537773
2172,133763.24777542014
2173,187789.0590137539
2174,221953.8128199729
2175,271080.58348539204
2176,311749.4511128365
2177,242155.1041633615
2178,209323.24358189388
2179,130907.005601921
2180,229017.52868498515
2181,193383.48616944475
2182,221546.44974623158
2183,190177.1203956579
2184,122922.55261218376
2185,118217.41135459731
2186,160317.9926910117
2187,143006.28346305442
2188,156423.05568738916
2189,315170.53524183715
2190,81044.11566282838
2191,67210.89863273298
2192,89726.07656363858
2193,135495.74131978824
2194,103455.59660557396
2195,104512.58161714883
2196,109275.04606491062
2197,113846.82906761588
2198,165133.88782280107
2199,170489.90577669532
2200,161245.1109042186
2201,159750.55145254708
2202,192287.37407124572
2203,145200.0187015498
2204,194692.4603421414
2205,134370.10065548134
2206,157072.11095958052
2207,224616.1743474145
2208,262859.27194789785
2209,273540.10292865837
2210,125656.42098119136
2211,126718.66782871049
2212,130284.96796743001
2213,109919.73299473856
2214,147341.25109220596
2215,104425.18533752256
2216,166944.4378940316
2217,76440.52135373556
2218,66306.5361828251
2219,60963.89630402876
2220,11952.772283912738
2221,353434.5946017627
2222,307971.2395396753
2223,279380.34869791893
2224,202290.60580835168
2225,113395.0096896473
2226,187667.3078100873
2227,189693.54139503752
2228,283097.3109763984
2229,250213.3163320043
2230,159073.11291608922
2231,216366.89320252076
2232,179211.34905921985
2233,180988.17605444914
2234,244381.2282711375
2235,232112.73703829167
2236,250894.1649714179
2237,309975.769340988
2238,189850.51760707947
2239,111784.37627160389
2240,151921.77829515366
2241,136158.33453492387
2242,126114.67836444578
2243,121676.27472163679
2244,102216.67536375893
2245,122115.98919699452
2246,136876.09466730146
2247,130880.40505882463
2248,126626.987478925
2249,114440.63618614498
2250,126573.51512222522
2251,97931.80949931499
2252,198845.48323311438
2253,161363.01052524254
2254,180655.3973368734
2255,188540.4156717396
2256,169746.08963857775
2257,216866.82664684023
2258,148589.5989730927
2259,176486.28441141584
2260,129358.61627743981
2261,219112.10116608735
2262,241458.83097359925
2263,384740.49104231375
2264,476990.41981730645
2265,153955.97855028376
2266,327574.8008172432
2267,399008.89462702686
2268,479029.93016305135
2269,148315.86858566562
2270,182622.89625388588
2271,213637.50128398117
2272,202008.0479761956
2273,150858.0679957437
2274,184476.7534656934
2275,162120.04078626834
2276,200892.78115352863
2277,183959.3048154862
2278,153106.26358568497
2279,133914.08646366143
2280,106029.7073765076
2281,144031.09928408609
2282,160801.96807577577
2283,113545.05874410583
2284,124122.5026676605
2285,154310.99324444355
2286,122351.9620175942
2287,393406.2426018014
2288,296100.68021721253
2289,352714.3813320354
2290,448021.1345417198
2291,354849.687054569
2292,428734.54381607275
2293,468592.80949480354
2294,391983.70442026295
2295,472800.49710790184
2296,284653.22249562666
2297,390206.78665468085
2298,377464.0380937628
2299,351227.0519145153
2300,335628.5238245025
2301,334781.4105007206
2302,265330.6688376395
2303,250188.88508727498
2304,262536.90672582516
2305,213765.8238214516
2306,203422.06134494444
2307,206344.1515411878
2308,222067.5233951957
2309,308796.77834960306
2310,213631.67733917237
2311,214834.66947490632
2312,185590.54481129142
2313,170184.74856145272
2314,188750.15398442122
2315,183905.82764078537
2316,203805.07046679305
2317,200940.84817461486
2318,187287.18334551336
2319,189670.18486150785
2320,185963.6136165262
2321,238792.30227245452
2322,201987.81277596825
2323,203607.22339935196
2324,176732.66928245482
2325,213813.82966491106
2326,168759.65479462832
2327,198607.26553797952
2328,219183.07223289742
2329,191840.6185959474
2330,182800.99674660095
2331,344782.9472199597
2332,394565.26740657224
2333,326400.5054682888
2334,279219.3300010564
2335,297236.36849696655
2336,324197.1131508716
2337,201917.31628962987
2338,255721.00590653697
2339,213598.55001404168
2340,403407.90494372917
2341,204193.82512210714
2342,229437.04604806824
2343,225350.4010779958
2344,218868.07845357605
2345,226795.8509987019
2346,217979.26139217525
2347,210224.50280060145
2348,252663.96160009745
2349,211187.0739542241
2350,312722.1225781876
2351,292095.0774713394
2352,248381.63388733033
2353,257199.95223531747
