Id,SalePrice
1461,103735.13849585888
1462,141685.57849282876
1463,173306.69636996556
1464,187423.44387807127
1465,199822.43182639638
1466,167202.5309650153
1467,180528.5903337634
1468,155895.5510991841
1469,204712.2388705538
1470,116841.64949988946
1471,165723.56575370277
1472,99529.56641235843
1473,87965.89661285293
1474,144388.99232656835
1475,103023.01440872264
1476,357887.64217757934
1477,251569.45767326182
1478,312236.28000933013
1479,312249.3108459025
1480,449190.0722702262
1481,310086.1874316323
1482,218148.95743995515
1483,169756.85796996963
1484,168064.48652871582
1485,198599.33910577546
1486,192908.7690658354
1487,327141.37827446713
1488,236102.31888963858
1489,194225.08378471062
1490,244466.65544226044
1491,199699.14234419342
1492,89400.23404223705
1493,213036.7772166797
1494,297884.0424711643
1495,279160.2256332229
1496,243488.5517564814
1497,168737.39149375982
1498,168346.79439435143
1499,161395.29221875442
1500,152847.59810436144
1501,194783.04278712336
1502,145474.46931223862
1503,284767.5725813567
1504,239886.95345942082
1505,220656.10326901783
1506,193072.2588371234
1507,243511.39070981462
1508,194592.25563701126
1509,158127.9312875364
1510,142294.27918889176
1511,148513.439696308
1512,170722.44581375096
1513,161751.79194595362
1514,151794.53353765188
1515,198605.39081048034
1516,158852.03950485657
1517,166486.51370470773
1518,115329.7459947
1519,214458.67562487
1520,121289.2176199943
1521,118795.04227790539
1522,189237.32939846453
1523,100421.44810053997
1524,122327.13744067564
1525,110594.09172074148
1526,97604.43930622039
1527,100689.22531099187
1528,132519.8959177375
1529,147966.3696918313
1530,220555.63771210145
1531,134628.09665971436
1532,107564.95099223289
1533,153208.81109558186
1534,122662.27743391122
1535,137232.45476031327
1536,96267.58062248619
1537,34908.5063854428
1538,158424.62644318084
1539,212597.2589140042
1540,124042.70242113841
1541,137709.44534310384
1542,133118.81761421566
1543,184231.95512654295
1544,86508.28907599498
1545,124891.73555032909
1546,145446.82748231816
1547,128031.3637914022
1548,149722.2167171418
1549,129192.14752678468
1550,145487.30248623225
1551,108680.96571696596
1552,158034.1260424219
1553,156964.4819301942
1554,118056.68265471049
1555,140907.66777079727
1556,76163.14214284904
1557,104888.51634794893
1558,102837.564761115
1559,81180.84551063972
1560,125081.59023286123
1561,128932.73470975342
1562,128755.17869701365
1563,126701.92375730176
1564,149887.87373981648
1565,148998.36310813646
1566,243679.99296656263
1567,67853.4891641899
1568,232698.46031285054
1569,115907.51786823245
1570,138856.03030252876
1571,82562.48461316398
1572,137118.35966533318
1573,241723.0267511499
1574,130818.8220488549
1575,238373.21855524083
1576,242123.5584416333
1577,185635.04831462912
1578,154572.7423329854
1579,133959.85016930604
1580,195794.03757817205
1581,156907.7595669186
1582,138247.60344793333
1583,267180.3603613594
1584,221388.96215182642
1585,141582.11374852585
1586,57243.960561752436
1587,111259.25188847235
1588,158755.5080628373
1589,97788.86778711574
1590,123137.41998217709
1591,86096.4856056812
1592,122240.7195667912
1593,146626.0530990461
1594,154726.33190032735
1595,111376.18981738284
1596,219460.93175927346
1597,201026.57228945626
1598,214198.6401982273
1599,194873.65100054548
1600,179547.1577236692
1601,47569.97785923688
1602,124335.47798050195
1603,77740.0321179151
1604,272825.78816937923
1605,237818.60761931393
1606,154032.48967153975
1607,168636.90976691653
1608,215031.05374796974
1609,188571.40337136015
1610,149493.57541568484
1611,136342.21835265157
1612,181573.5645114443
1613,163643.65622225194
1614,144787.5588868379
1615,94227.43623387592
1616,64899.80625600589
1617,78826.79265119205
1618,123993.47409700765
1619,150888.2229512398
1620,171491.0728065566
1621,124057.77445337467
1622,152493.29408183054
1623,260224.2207879115
1624,199264.7236165771
1625,114637.77521615033
1626,171177.36717443448
1627,180670.76585812645
1628,280900.9096281417
1629,182209.2790647637
1630,326865.1172125883
1631,231443.82005877537
1632,231818.5416653875
1633,192446.0619418124
1634,186452.8726296923
1635,176334.58984062588
1636,145104.23590733914
1637,187449.38613713242
1638,179766.61213418865
1639,184221.25015864708
1640,241183.4832078218
1641,179547.60739737435
1642,261734.09489935386
1643,214566.94839080254
1644,234938.0636269629
1645,201924.5509917324
1646,162927.16712724417
1647,161722.21160951245
1648,131495.92356710532
1649,132863.78342542786
1650,115135.47053122625
1651,116652.33613834297
1652,101692.2526924411
1653,99687.70824207901
1654,144832.7986595038
1655,130673.31799863442
1656,139602.97131240473
1657,153420.17895919527
1658,150624.26528864843
1659,123313.91098749486
1660,149057.3483066574
1661,399182.2437382058
1662,374419.7249725494
1663,367165.61704186123
1664,436153.8630738425
1665,324591.0155948152
1666,319791.5851062194
1667,351449.41452927
1668,355781.50789101655
1669,323915.5708229176
1670,352358.91790821764
1671,254466.54362694663
1672,387131.08988166106
1673,290405.7352469361
